funny	user_id	review_id	text	business_id	stars	date	useful	cool
1	Ktd04SKOw89dE2DPOCj2wQ	b-gDuSChBO5chsDbV9cpVw	If not for the movie, I would have never tried this. I regret it. White castle is straight disgusting. Its expensive for what it is too. Don't waste your time... McDonald's is head and shoulders better. Hell, so is Burger King and that's saying a lot!	dKdApYVFDSNYsNOso6NYlA	1	2015-04-29	1	1
0	KCD6daAp293FoOUoTjT_YA	WY-eLmQKz0_ACYnXhnEwDg	"""Ahhhh a familiar taste! This is the only location in Vegas! I am glad they have one from where I from (St Louis) they have them everywhere! I have read some of the reviews and I must laugh at some, this place is not a five star burger place, they are called """"Belly bombers"""" for a reason! They a quick snack food and great late late at night or early am, or beating a rough night before. I LOVE white castles and will continue to go back they are great and I am glad to have them in town!!!"""	dKdApYVFDSNYsNOso6NYlA	5	2016-04-24	1	0
0	5ILqkAedM_FjHp0NiDZg-g	xJdw-F7mm7RgMX6Y6H8fAQ	Me personally I didn't like it all it taste weird to me and it smelled like a dead animal n my opinion I will not return to any because it's just not for my taste buds the staff was friendly and very knowledgable about the menu and suggestive selling... The lines can be long but that's expected need more setting...it was pretty clean Overall I rated it 2 stars because of staff....	dKdApYVFDSNYsNOso6NYlA	2	2016-07-10	0	0
1	1PQYGqxBCMpAIkmFJi9orw	nt3j8SAGcZLi2zTdr7BbFQ	I had only ever heard legends of White Castle burgers whether it was through the Harold and Kumar movies or the frozen versions at Albertsons. I was pretty excited to learn that White Castle was fairly new to Vegas so the hype was intense. The line is crazy and the menu is like nothing i've seen before. You basically order for the group or small orders for 1 person. Obviously we went for the 20 burger combo with fries and the chicken rings. Seeing how the burgers are made is mesmerizing. The kitchen is pretty open compared to other fast food restaurants where large machines cover the process. White Castle however lays everything out for you to admire and salivate while you order. They cover the grill with the chopped onions and then place the patties on top. It is definitely a sight to see. 20 minutes later, we got out food which was well worth the wait. Those little sliders are so delicious and fresh. You almost feel bad as you count how many you eat from the 20 burger combo. The onions are probably my favorite part. The fries are really nothing special and i would not order them again. The chicken rings are pretty good but are pretty basic tasting compared to Burger King's. I ate 6 sliders by the way...	dKdApYVFDSNYsNOso6NYlA	5	2016-02-05	1	1
0	7taWMcaCMQ1F2qVP1W3jCw	hXxxaRuh-OU3EdOcyth6EQ	This iconic bigger chain popularized mini slider burgers.  I found them fairly tasteless, skimpy, and unsatisfying.  Going in I had very low expectations of the burgers but even then I was not satisfied with the product.  I wouldn't recommend this to anyone and I will definitely not be going back.	dKdApYVFDSNYsNOso6NYlA	1	2015-09-08	0	0
1	fxcyt4lx9XDgTPoAwW7roQ	z1lVUD9zpDxtGInbSdyfzA	The atmosphere is very loud and crowded joint. The casino is next to the restaurant so you can hear people gambling and making noise. I instantly noticed this place was popular due to the large line, so I was intrigued to see what all the fuzz was about.Ordered items: Combo #2 which came with 4 cheese sliders, some fries and a drink. The burgers were nothing special. They were good, but I will definitely not go out of my way to get these burgers. I would say 4 sliders are equivalent to 1 full size burger. I was told this place is the east coasts in-N- out. In my opinion, it doesn't come close. The concept is interesting with the sliders, but the overall quality of the burger Isn't great. Overall, it was an interesting experience. The line was too long and the burgers were average. I would recommend you only try if the line are short and you're very hungry.	dKdApYVFDSNYsNOso6NYlA	3	2016-02-29	1	1
0	vC3BGwGpaYgDT9rUdk9_SA	3bMbB5NfWz0VngFx4lsrgw	WHITE CASTLE --- Not worth the wait-- I was so excited to have a white castle open in LV like so many east coasters and went today. What a disappointment!! First timers are going to wonder what all the fuss is about . The burgers were lacking flavor, not hot and you had to look for the onions - and as we all know that gives this little (but expensive) burger the flavor and steam needed to make that bun so special. Neither were there. The bun top actually made it a bit dry since there was NO ketchup and cold! As a local, I will buy the frozen ones and not make the trip to the strip for this $1.29 miss . At least when heated they possess the flavor we remember even adding your own ketchup and pickle	dKdApYVFDSNYsNOso6NYlA	1	2015-02-02	0	0
0	mAynnMvVJVdHLOFkmLyftg	jOTRB2LWSDTijelIKY2RgA	Came here last week for lunch. Finally made my way here 11 years after the movie. I didn't have too much expectation coming here. Had the regular beef sliders, chicken sliders, and cheese fries. The beef I found was pretty thin, but the toppings and the fluffy bun def made it taste above average. The chicken lacked toppings and was a tad dry. The cheese fries are good, but you could probably make your own easily at home. Overall, it was a mediocre experience for me. At the end of the day, it's fast food. So if you just want something relatively quick and cheap, this could be one of your options.	dKdApYVFDSNYsNOso6NYlA	3	2015-11-19	0	0
0	B1829_hxXSEpDPEDJtYeIw	HWyrbAXyFCzQlNP8_NlnMQ	The only white castle burger I've ever had prior has been the microwaveable frozen kind. A last minute decision to eat something reasonably priced lead me here. So here's my verdict: Cheeseburger- 2.5 stars Jalapeño cheeseburger- 3.75 stars. The white cheese is a nice change of pace from American cheese, adds a slight kick and adds an extra oomph to the overall burger compared to the regular cheese. Fish burger- 3 stars Crinkle cut fries- 3 stars. Just average. Onion chips- 3.5 stars. Good breading, nicely fried. Have had better but not too shabby for fast food. 7 burgers, one drink, and onion chips came out to about $19. I'll be back for the onion rings and the jalapeño cheeseburger.	dKdApYVFDSNYsNOso6NYlA	3	2016-06-13	2	0
0	IsR8VRaHhY9u3baj9m8SbQ	sgzd9F0317i6pv0uN_9fMQ	"""Overpriced and halfassedI am a NJ native and have had white castle for over 15 years.  This place is like a cheap imitation while charging almost double for it.  First issue is the fact they don't add ketchup like they do at all white castles.  I had to tear all of my burgers apart to add ketchup which being sliders was cumbersome.  Even the guy I complained to who is from NJ said """" we don't do that, even though all of the other ones do it"""".Second issue was the quality.  The burgers weren't fully cooked, since the patties are so thin, this is very hard to screw up.Third issue was the fries.  They were much thinner and far less quantity than the normal white castles.Fourth issue was the very loud intercom, they yell almost every 15 seconds your order numbers.  This interrupts the dining experience and hurt my ears.If you want the real white castle experience I highly suggest you skip this horrible excuse for a white castle and go to an established one."""	dKdApYVFDSNYsNOso6NYlA	2	2015-02-06	0	0
0	n0r_0HkCFaC175vXtIVcaQ	QO-ihFNkUhphPVWGuQQXjw	I have only been here twice at this location. We don't live far but both times we have gone there, food was very good :-) Fast service!	dKdApYVFDSNYsNOso6NYlA	5	2015-11-19	0	0
2	lnMz0MZIAmCbclLJf7W9zQ	vAFBR0AAcXGY2xZcr98nfw	I wish this place lived up to the hype. I mean Harold and kumar had a whole adventure trying to get to this place! Anyway, we came in at around 6pm on a Wednesday and was pleasantly surprised that there wasn't a long line. We ordered sliders with the American cheese and jalapeño cheese, fries, chicken rings, onion chips, and a drink. We also got the brownie and cheesecake dipped in fudge for dessert. We wanted to try everything on the menu basically lol the food came out pretty fast. It really fell flat on the food. Everything was really bland. There's no seasoning whatsoever on anything. The sliders were kinda soggy. The onion chips had such a thick coating with no flavor. The best thing we had was probably the brownie for dessert lol it's cool to try if you're curious since it's quite famous. Just don't expect a lot so you won't get disappointed.	dKdApYVFDSNYsNOso6NYlA	3	2015-12-03	3	3
2	f3-grYq_3uPKxMwY2xj48Q	jIfFYL2NbnROQJ6b55dKEQ	So we were vacationing in Vegas and got super excited when we saw a White Castle on the strip, living in the West Coast we've never tried it and heard how amazing these burgers are so we wanted to see what the whole fuzz was about.  Oh man we expected too much those burgers were so gross it tasted like something you can feed to a dog, after the first bite I wanted to puke.  It even got us sick ugh I seriously don't think it's real meat I don't know the quality was horrible. McDonald burgers even taste better,  better yet stick to In N Out , best burgers ever and taste fresh unlike here , NEVER AGAIN , SAVE YOUR MONEY PLZ	dKdApYVFDSNYsNOso6NYlA	1	2015-07-07	0	0
0	J-MhhFKS_QFCjbIWJZGMQg	p0aRZ-27_uncdcFYNKinXA	If you never tried it, must experience it. Great little burgers that will fill you up. 10 should be enough for a person. Good place for late night in Vegas. Opens 24/7.  Line isnt so long. Worth to try and wait for. Great for hangovers after the club.	dKdApYVFDSNYsNOso6NYlA	4	2016-08-08	0	0
3	os-sDQoh-hCt2Lg76z6ZUA	VadQuxkx2DbT3kY9rIewbw	White Castle was in Las Vegas as a food truck during the Las Vegas Foodie Fest previous years and the line for it was un-fricken-believable. Reportedly, people waited long hours for the infamous tiny sliders. I didn't wait for it personally, but I did see the extreme amount of people in line as I was exploring other (and better) food options. And now it's here not as a mobile restaurant, but an actual restaurant, hidden away in the Casino Royale. To find it, you need to walk a little bit, so make time for that. I don't mind playing tourist in my own city every now and then, but lemme tell ya, for White Castle? Not worth it!The little sliders are, at best, just cute. The meat was dry and it didn't help that the regular sliders were like 90% buns and meat. There were onions and pickles on it but it seemed like 2 little tiny pieces of diced onions, and a pickle the size of a dime. I prefer the cheese sliders over the regular ones.About 5-6 sliders can fill me up really good on a hungry day, so order accordingly. The way they fill up the beer with the magnet is pretty cool! :) Oh, and perks, 10% off for locals with a local ID!I'd say this place isn't really worth the hassle to get... maybe a good place to stop by when you're playing tourist in your own city, but that's about it.	dKdApYVFDSNYsNOso6NYlA	2	2015-08-29	3	4
0	KJ5gfIAWhE-IZ2DEqgS1nQ	sAiUJ4B8YGhuS4oT00Ynxg	For a super busy fast food joint on the strip they are getting it done. Waited less than 5 minutes for my food, they clean off the tables as soon as anyone stands up. Ask for the dusseldorf mustard or you won't get it.	dKdApYVFDSNYsNOso6NYlA	5	2016-05-29	0	0
0	bEoDzX21nzrpynYVuK8GAQ	DcANETIMG1TO9d17wAfoiw	Hi Mike my friend darzell MC joy applied there he is just waiting for you guys to call him	dKdApYVFDSNYsNOso6NYlA	5	2017-05-30	0	0
0	WSJJF_FyRz0osgBQgndlDg	bJJuIFmT52A-Ye6kZ54I6g	"""Growing up back east we would go to white castle and get the burgers by the dozen. Of course that was many years ago and you could get them for around 25 cents, that's really showing how long ago that was. So I was glad to see one open here on the strip. So I packed up the wife (who never had one) and off we went. After a short walk and a short line we ordered. Shocked by the prices, but everything costs more today. Told the wife how good these were while growing up. I guess all things change from what I remember. As soon as I pulled the burger from the package it seemed the burger was way thinner than I remembered and after the first bite I was disappointed on the taste. Guess this is off our list on coming back along with the """"shake shack"""" also. How disappointed this was from the memories of my youth. Pay a little more and find one of the other burger places nearby so not to be disappointed."""	dKdApYVFDSNYsNOso6NYlA	2	2015-06-18	0	0
0	O-m_9oMnS45NrnxQ6JlNEA	RqUY5MgE9FnlcRyaU0Gq8g	I have always wanted to try White Castle; I have only had the frozen burgers.  Needless to say when I saw a White Castle on the strip in Las Vegas I was ecstatic.  The line to order moved fast, the line to pick up food was super slow but who cares its White Castle.  The burgers are small and delicious, the bread was warm and soft.  It was the burger slider.	dKdApYVFDSNYsNOso6NYlA	5	2015-02-20	2	1
0	Ot-ODtUth8kGGujm_AscdQ	Vrm9mffNiLflnkY33ixRvg	Harold and Kumar sure make it seem like this is the place to be. For many years, I have been wanting to try this hoping that I would be blown away from the taste. Since they do not have this chain down south, where I stay, I had not been able to taste it.  Until one day, I was driving by the vegas strip and noticed it tucked deep in the sidelines of the Casinos.  After some tricky parking, and a long trek I was finally at the register ordering the cheese slider meal.  At first glance, everything seemed good, heck it sure did make for a great instagram post, which is mandatory for me on all food I eat.  After the first bite, I was left unimpressed.  I would easily rank Fatburger and In and out above this chain and even Mcdonalds.  It was definitely great to finally try it but would not go out of my way to do it again.	dKdApYVFDSNYsNOso6NYlA	3	2016-02-10	2	1
0	o1zif09fuJv8f9DJ7Zl73w	zthpcSQxPti3iGEL70Gq1w	When I was living in Vegas, they didn't have a White Castle yet. This one is fairly new. I wanna say maybe a year now? Anyways, if you're in Vegas, White Castle is a MUST if you're on the strip. Especially when you're drunk. Their burgers are like sliders, small but they're less than $2! They are delicious! They are located near Fat Tuesday and Harrah's hotel. If you aren't in any of the states that has a White Castle, Target sells frozen boxes of White Castle sliders. It won't be the same but it's close!	dKdApYVFDSNYsNOso6NYlA	5	2017-04-07	0	1
0	MMXwhTMpy9W7rvpltcZglg	HXFFSADKq3rU7UI1xDUWcQ	Have been a fan of White Castle for years! Started when I was a child getting their burgers frozen from the supermarket. At that time I never knew it was a restaurant. Then the popularity from Harold & Kumar happened making want to always try a White Castle restaurant. I finally had my chance this summer in Las Vegas! I was actually feeling like a little kid again as we were on our way walking up the strip looking for this place! A special adventure! I was so happy to finally eat at a White Castle! To me, this was the first mini burger I have ever had, so it was unique. I ordered the 20 pack of sliders and 2 regular fries combo pack. $25.99 before tax. Sitting down and laying them all out for my girlfriend and I people thought it was all to myself since she was in the restroom. I laughed and said no, I could have eaten all of it, but not today :P The burgers tasted exactly like the frozen ones, just a bit fresher. Not too surprising, would give them a 3 stars. But the extra star for me was the service and overall experience I got from finally eating at this place! Highly recommended for a quick burger bite! Would go back again next time I visit Vegas!	dKdApYVFDSNYsNOso6NYlA	4	2015-11-23	0	0
0	O9pMFJSPg80YVzpMfNikxw	y8_mzVHrTZaS65FKwItlSg	This is a good place to come with friends. I was told to try these sliders by Chicago transplants in Las Vegas. I like the burgers, but, I am an In N' Out/ PDQ fan. The sliders are different, however, I have had tastier sliders in Phoenix and Oakland. They serve beer, so it's a nice break to the strip bars or ending the night with friends.	dKdApYVFDSNYsNOso6NYlA	4	2015-08-04	0	0
0	qnNSsaWSb7L6ja7uxy7YwQ	AKGZtil9ocIeGR-89nHF8A	This place was pretty good! Had never eaten there beforem the staff was efficent in how they made and delivered their food.	dKdApYVFDSNYsNOso6NYlA	3	2016-08-01	0	0
0	EBveE4oDk6AYWNUEs937mg	GRR3feJBrUOHdMOq9YK3kw	OK, let's be honest here...if you like White Castle you like White Castle.  There is no in-between.  I grew up in the midwest, so I happen to love them!  So, I can't help it...  It is a true guilty pleasure.  They are simply little steamed cheeseburgers of joy.  Soft, fluffy and delicious!  I always just get the cheeseburger sliders.   The line here in Vegas can move slow if there are a crowd of people, but the burgers are as good as any White Castle in Chicago.  If you crave...you crave...and this location delivers!	dKdApYVFDSNYsNOso6NYlA	4	2016-11-28	0	0
2	4aRespr3mEIxRRoW9tio2A	A9bb4tYbnlilkQCsB05sPg	I wanted to try this place because I heard from people that it was a good fast food joint.To start off, their location is quite terrible. Unless you are walking on the strip, it takes quite an effort to get to the restaurant since you have to go through people and traffic, park at a casino, then walk down the strip to eat here. When it comes to waiting, the time you wait in line to order is a lot longer than the time to get your food. My friend and I ordered #9, 3 cake on a stick, chicken rings, and onion chips. Literally, right after we ordered it took about 30 seconds for us to get all of our food. The quality of the food is disappointing and it might be because of how busy they are. The sliders weren't anything great and their fries are not crispy at all. Their chicken rings didn't have much flavor in them either. However, their onion chips and cheesecake on a stick were amazing.Their service is a lot better than I assumed. The worker who took my order was extremely kind, patient, and helpful. Everyone looks like they're trying their best to work as quickly as possible to meet every customer's needs.To be honest, White Castle is okay but it just wasn't for me. The food isn't worth the wait like people think it'd be.	dKdApYVFDSNYsNOso6NYlA	3	2015-02-03	2	2
1	nS36RRnJJH-tZRJJ0Ovqzg	QAdukiRRCIYNkLY2X4fGCw	When the frozen burgers are better than the restaurant burgers, you have a big problem. Just. No. I'm sure the Midwest locations might be slightly better.	dKdApYVFDSNYsNOso6NYlA	1	2015-03-08	1	0
0	Xq3QHJWnFE8vtKdRDEOuow	Uu9KkHvojcmEIvI1Ttukqw	Ever since I went to White Castle when I visited back east as a teenager I've always wanted to go back because I really enjoyed theirs food. Circumstances be as they may I've never been back east but low and behold they're here in Vegas which is way closer to California. Many people have ranted and raved about shake shack and after trying their much over hyped food my money is and will always be on White Castle. Better service and Better food. It's the way I remember it so many years ago.	dKdApYVFDSNYsNOso6NYlA	5	2017-05-19	0	0
0	vZiWDxrAnw5gpV5Hmg88ZA	-ewFqwdR5fQw7ffQfLAo9w	When I have been in the past it was always amazing but this time it sucked.  They were not hot they were just warm and me and my friend did not feel well after eating there	dKdApYVFDSNYsNOso6NYlA	2	2016-02-08	0	0
2	YApG_XpSXamn_itlOXQCBw	-PkAOH3-X0ulik2VYyThSQ	White castle is like bubba gump, famous from a movie. The only difference that white castle was in existence before the movie came out.  We went to Vegas and slave girl has never been to white castle yet, so for love, I went to another bad place to eat. The service was actually good. The lady at the counter was super friendly and very pleasant. Ordering was easy and fast. Good job. We ordered a 10 pack burger with 6 pc chicken ring and loaded fries. Now on with the food. White castle burgers are cheap but small. The burger patty was thinner than a sausage patty but flavorful. However, the flavor was not the typical burger flavor and I wasn't a fan of that taste. The chicken ring was nuggets smashed with a hole in the middle. Dry and nasty. Our friend ordered this onion thing but it was also dry with almost no trace of onion. The only thing that was decent was the loaded fries. I think we just liked bacon. All and all, you gotta wonder why eating White Castle in Vegas when we were surrounded with some of the best restaurants in the country. Slave girl said never again, lol.	dKdApYVFDSNYsNOso6NYlA	2	2017-07-23	4	2
1	K3aR8F0EVHULAcv6Pfkohw	gZRnquooKhRqPQBziEZAFg	We went here just because of the Harold and Kumar movie. Not worth the hype. The service was okay, but for the price definitely go somewhere else.	dKdApYVFDSNYsNOso6NYlA	2	2016-08-08	1	1
0	LBD7yJez6snerKLrfJ8zcw	uusmDouBCt8vZr1BiAKWzA	Smaller menu and way overpriced compared to other white castles. If this was regular priced i would give it 3 or 4 stars because it is in par with most on the east coast but for almost $20 a person, no big red, and a really long line. I can only give it 2 stars but would doubt i would be back.	dKdApYVFDSNYsNOso6NYlA	2	2015-02-15	1	0
0	DfLbS5OR2YgOLxjI-MPPIA	UT369fBkL-xGFpW4t27xEQ	"""The food was good as expected. However, the service was horrible. Shanon was there to give us our food but when we asked for sauces she was very disrespectful. We ordered a combo for 4 but she did not provide enough sauces for us. Also her side comments were very unfriendly when I pointed at the sauces she threatened that she would """"slap my hand"""". I would say she is unfit for that position and she should just stay at the back of the house away from customers with that kind of attitude."""	dKdApYVFDSNYsNOso6NYlA	2	2017-07-09	0	0
0	xo0Mz2XOJL_mgIfSXagLXg	dHiBTaU0DxFJ34kRHMI15g	Okay, don't expect any good quality food here.The White Castle sliders in the frozen section in most grocery stores tastes almost EXACTLY like the sliders you will get here, except here, it's freshly cooked and not soggy! You basically come here just cuz you can say you went to White Castle (without going to the East Coast). The perfect snack after a day of drinking lol!	dKdApYVFDSNYsNOso6NYlA	2	2015-05-18	0	0
0	BT4KVJ28kfC_SRjS7SEIDQ	Esla6J0YJI1-Kvu_1ZN1ug	I had to give them a 4 stars for not putting mustard and catchup on the burgers,  but it was clean, the staff was really friendly, and the wait wasn't terrible.	dKdApYVFDSNYsNOso6NYlA	4	2015-09-23	0	0
3	hq5en1N5_OKK3Wx6RU2MTw	zZLutWTNw8SFsncf41EgpA	I won't rate based on long lines and wait times. You obviously see how long the line is and should be able to judge that that wait will be lengthy. You get in line of your own free will, if you don't want to wait then go elsewhere. I also will not rate based on comparisons to other fast food empires (in-n-out, shake shack, McDonald's, etc).  What I am basing my rating in is the food. Let me be completely clear here...if you have ever had the frozen, microwaveable grocery store White Castle sliders then be advised that it is EXACTLY the same as what you will get here. Kudos (I guess) to whoever produces the frozen versions available at the grocery stores because they have 100% matched the taste, consistency, texture and quality of the famous White Castle slider. I wouldn't waste my money on that stuff at the market so I certainly would not ever walk in to another White Castle brick & mortar restaurant location. Sorry but there are WAY too many quality options in town to even consider wasting my time, money, or tastebuds on White Castle.	dKdApYVFDSNYsNOso6NYlA	1	2015-01-29	1	2
0	kDZM1Y8_7N9X0HyhG1UyjQ	S6mWdNjQuagpRGOKdd6d-w	So our 1st time @ a real White Castle. ..not at the frozen isle....not bad bout the same tho....they had beer on tap a plus !  Hmm just not that exciting.....very pricey but it is Las Vegas. ...sure I'd go back if I was real hungry. ..	dKdApYVFDSNYsNOso6NYlA	3	2015-08-28	0	0
0	w8N0kRTYwhmny3w2rO-pgA	8DAvcAu7VdDLvbpkw8uIxw	So worth it. Probably not for everyone's taste though. (4 of the 5 of us loved it. One whined cause onions. *rolls eyes* kids.)My only problem with it is the location. Here I was hoping it would be in like Luxor or maybe even Excalibur (far better placement). As a non-smoker with severe asthma, I was coughing my lungs out to get to it through the casino, and continued to cough while I tried to eat. Next time I'll send someone in to buy, and we'll leave after. -_-	dKdApYVFDSNYsNOso6NYlA	5	2017-03-01	0	0
0	k3zcTrDspz2F0MASynoQGA	ATHdKAAbnUW2FD31CIndrw	Update: apparently they are supposed to be soggy, so if you like soggy buns then this is the place for you.	dKdApYVFDSNYsNOso6NYlA	1	2015-06-09	0	0
0	U9pHAs3a76H5sGb1CPGVkA	BTgbsaqtKt2CUdmq2hj3kQ	Food 10/10 we bought a box of frozen White Castle cheese burger and loved it. The real store is way better Ambience 6/10 it's on the Main Street of LV, not great but understandable Service 7/10We cannot wait to come back again	dKdApYVFDSNYsNOso6NYlA	5	2017-07-17	0	0
0	nCpIRnX6gejTa5RDpRKTbw	VFlWeRb8GGsTOyzaXOS_uQ	I had high hopes for this place.  First off they had my order wrong the lady working the cash register was rude and the food was terrible. The french fries were the only thing that I liked.  The burgers were just plain gross. For my first ever visit I had a terrible experience I won't be coming back to this place ever.	dKdApYVFDSNYsNOso6NYlA	1	2015-03-01	0	0
2	yU3Fjjta3OYMuK2YHQaGsA	yF0tom1xKa0i-mJojCJU3Q	A White Castle on the west side of the country!  Being from California, I'm surprised they have invade this state yet.  Tried the Las Vegas location on a short trip recently.  It's a bit tough to get to.  I parked at the Venetian and took the long walk all the way to the strip to get to the restaurant.  It's not necessarily big but there should be enough tables to accommodate who's in line.If you've had White Castle before, I always say its good if its late night eats or if you're pretty drunk, or both.  Other than that, the food isn't exceptionally great.  In fact, it's actually a bit on the expensive side.  A four slider meal with a handful of crinkly fries and a coke goes for about $10 after tax.  Not really cheap.  You actually might still be hungry after that.  I don't hate it but if it was a few bucks cheaper, I think it would be a better value for your buck.	dKdApYVFDSNYsNOso6NYlA	3	2015-10-17	4	2
0	SD1zZNbpvlPntS2ykQYhOQ	G_YnuxiyvRk5MYDdaZp5hA	The line moved pretty fast. I was in and out with my food within an hour and half. The food was amazing!! Totally worth the wait! Yes the prices were higher as if you were to go back to the mid west. However you have to take into count that. Mid west is cheaper. This is Las Vegas. And also it's the strip everything on the strip is priced higher. So can't complain. Def worth waiting in line for!!	dKdApYVFDSNYsNOso6NYlA	5	2015-01-30	1	0
0	BBEzfl86lYQjjsRa4JIn-g	X0CGvIoOtz2lAodzHE920g	Being from the Midwest I've had plenty of experience with White Castles so I was excited when one was opening here in Vegas. The first time I went there was good. I know it's on the Strip and I expected it to be packed so that wasn't a problem. I went here a second time and this is why I won't ever be back. After waiting in line for 20 minutes I finally ordered a dozen burgers to go. I don't care for onions so I ordered those burgers without them and the lady repeated that. I waited several more minutes for them to come out--my mistake was not checking them in the restaurant. I drove all the way home only to find out these burgers had been completely caked in onions. After scraping off a massive amount of onions, reheating the burgers and having my meal I decided to call the restaurant to inform them of their mistake. I was surprised when no one answered. I tried a few more times. Nothing. The next day I tried calling and still nothing. So I left a voicemail with my contact information. I waited a few days and received no type of reply back. At this point I gave up. If they can't even reply to a customer then they don't deserve my business. White Castle can be good but this location has a big ego being the only one in Vegas. If you do encounter a problem you will have to personally go in and inquire about it. No one cares enough to call back. Just a forewarning.	dKdApYVFDSNYsNOso6NYlA	1	2017-02-02	0	0
0	AIOKETfl1yvdRpI3dLFEYw	JuXfEPVfuKTcp4dimmF_4Q	I am from the Chicagoland area so I have been eagerly awaiting a WC to come to my area. Only gave a-ok due to two things... 1) The fries were almost hot but considering there was a line to order and pick up, can't figure out why the fries would not be cooked properly and served hot. 2) Parking..... Good luck if you don't know the area, OR park at Venetian and walk down to the Strip.The burgers were awesome! Didn't like that you could only order burgers in a combo fashion. Prices are high!! But I suppose that is to be expected on the Strip.Hate to say it, and I prefer In-n-Out..........	dKdApYVFDSNYsNOso6NYlA	3	2015-03-01	1	0
0	VupFODj-mzL4wwipJKN9aw	qtMk5fQFvH17B0MBsUHheQ	It was exactly as how I expected it to be. Sliders were just like the frozen ones I buy at the grocery store. People hype up this place too much and I blame Harold and Kumar for that. Food here is just like the food at the White Castle in Chicago. Beef patties are thin, just like the frozen ones. Slider is small, exact size like the frozen one. Service here is ok, just like how it is at with any other fast food chain. They do however, have other options to choose from other than cheese sliders and the original sliders. Line is long but moves quickly and food comes out quickly. Just like any other fast food joint. Don't come here and expect it to be a 4 star restaurant. It's just another 3 star fast food place.	dKdApYVFDSNYsNOso6NYlA	3	2015-04-26	0	0
2	osvdz1TnYj50QcaV10_40Q	_XReAbTvW2oF7Td2WYZtyQ	"""I would give this place a MINUS one star if was possibly. Just another tourist trap on vegas strip. Over priced junk food. Meat that tastes like wet carboard, bland fries, NOTHING special about this place.If this is one of the best burger restaurant chains in the east coast, and people like this crap, i would call them: """"IGNORANTS""""Another McDonald's dollar menu contestan that lose the battle......(and that's sad !!)"""	dKdApYVFDSNYsNOso6NYlA	1	2016-03-26	0	1
9	_5YWRUnqklUETDOnjeORBg	IcnLlzBtC1rVndeSBJG-AQ	What kind of ghetto operation is this?  Big sign saying open 24/7, but when I get off at 5am they are closed from 5 to 8am. What a joke. I am thoroughly pissed. You are false advertising. F-/&$k you White Castle!!!!!	dKdApYVFDSNYsNOso6NYlA	1	2015-01-29	2	0
0	sFZjAfSAJ2hZ1CHLsJscxA	j6qvz5Lc0oCRNLBTHr9WbA	Meh.  It tastes like the ones you buy in the frozen aisle and is nothing special.  Harold and Kumar what were you thinking... oh right...	dKdApYVFDSNYsNOso6NYlA	2	2016-01-08	0	0
1	_4fVJIqou00rrhU9OOJm2w	BJyMV2-3ckFAPHtCx2aukg	This is nice as a quick little snack. If there isn't a line, it's nice to pick up just a couple little sliders.This last visit we tried to make it a meal, and ordered one of the big combo meals, but it's just too much fast food for me.I guess I just much prefer a real burger with all of the vegetables.	dKdApYVFDSNYsNOso6NYlA	2	2015-10-14	1	0
2	iqsUoSxTpzAxt8AX8OgSZA	WfpAJWXGRxAnB21U5M6kFw	after years and years of making microwavable white castle burgers, my drunken self brought my drunken group here after too many Fat Tuesdays! i ordered 4 of the cheeseburgers and my god these are heavenly! the right amount of grease from the grill, nice amount of onions, a slab of cheese, a toasty bun to soak up the flavors, the pickles however i was not a fan of and actually was not aware that they were on the burgers but it was not a big downer to the burgers!one of my friends ordered the chicken rings and these were basically like chicken nuggets but better! it isn't the cheapest but also not THAT expensive, i think my four burgers came to about $8?  i would love to stop by again for a snack or quick bite next time in Vegas!	dKdApYVFDSNYsNOso6NYlA	4	2016-03-23	2	3
2	oe5hzmFkN8bk0AzUEVGAqw	cBd-_3u4NOFd0ldDdasVdA	More hype than anything.  I've had my share of burgers including WC in NYC and they did not bring their A-game to LV.Long lines, greasy burgers, no seating, and wafer thin patties for a premium price.  Also, if you've had WC on the Easy Coast, you'll be disappointed to find that they only sell the regular or cheese burgers and you can't buy them individually.   Only in meals.  I was pretty hungry the day I went, and didn't even eat all of my burgers. And it wasn't because I was full. Nuff said.	dKdApYVFDSNYsNOso6NYlA	2	2015-04-08	3	2
1	8fHzJVxYiWUgv4v5w6tW9g	OeLetYeTuSrDEp8d12yhrQ	Overhyped! I don't get why people are so crazy about this place Had this three times over my last Vegas trip but only because it was close to the palazzo and conveniently open 24hours so we could grab some grub after the club. It was okay the first time because I was drunk but the second night I was sober and it's really just mediocre. Everyone else devoured the sliders but I was far too sober to be enjoying them. Tastes like something I could've heated up from my freezer. Pack of 10 costs about $11 and $3 extra if you want to add cheeseBut there's really nothing special or note worthy about the food. It's just convenient and cheap considering it's VegasMight come back but only if I have mad drunchies next time I'm in Vegas	dKdApYVFDSNYsNOso6NYlA	2	2016-01-20	1	1
4	uERlyO-ASZag6XXouCrkhg	k_v3nKwGGG6h9-C--SRoyA	Ok ok ...so you know how I was major hating on White Castle in my first review...well, I'll give it 3 stars this time around!Came here on Fat Tuesday after some drinks at The Linq. Ordered the 10 mini burgs with cheese, large fries, cheesecake, and cheese sticks.It was cool. I mean, for $20 or so, it was cool.Burgers were hot, fresh, bite sized. Cheesecake was REALLY small for being a cheesecake (on a stick!).I think the plus was the funny cashiers and the 10% OFF FOR LOCALS!!!!!!!!	dKdApYVFDSNYsNOso6NYlA	3	2017-03-03	5	6
