funny	user_id	review_id	text	business_id	stars	date	useful	cool
1	kirooF4OK7N_49bu0aZ12Q	Gm1UrIk_8pHRw2mQQkFn4g	Shitty the shrimp was so freaking thick with the batter from being fried and they don't put the cook the food with its sauce. Sooo gross yuck !!! Worst chow mien, I could've had a better dinner at panda.	n8KZA9G4FvGqDBWIscpz9Q	1	2014-02-09	0	0
0	-wk08sQDiBAdS206nPX03A	iZfhmEO_-Ay-mg8Br39QWg	We were there a couple months ago and had a pretty good experience. The place had only been opened for a few months and we didnt know about it until we got a coupon in the mail. We ordered several dishes including: duck fried rice, mongolian beef, kung pao fish, wonton soup and boba thai tea. The mongolian beef and fried rice were excellent, meanwhile the kung pao fish and wonton soup was a little bit over average. I guess we'd have to go back to try more dishes. Overall, it was pretty good.	n8KZA9G4FvGqDBWIscpz9Q	4	2010-10-03	2	0
0	xEAY6TtsAWBqUvnnX-OSHQ	kFTIN0k4tV6IAPiMXxOw4w	When your tired of eating at big chain restaurants such as Pf's, Pei Wei's ect.. Give this place a try. This establishment has always stayed consistent with their food as far as taste. Our favorite's are egg rolls & egg drop soup with hot tea. We've tried all their main entrées & they are all delightful. At the end you'll be surprised & satisfied with the pricing. Highly recommend this restaurant.	n8KZA9G4FvGqDBWIscpz9Q	4	2016-02-22	0	0
0	0Lfj5bBAWXgIEzvzKyFgfg	rMVjpGvrDrdL-UHuWGqb3w	The service was so sweet and friendly! It started off with the young man taking our order he was very nice. When we were done the older woman even boxed up and bagged my food for me. 5 stars for the service.But the reason I only gave 4 stars is because we ordered the orange chicken lunch combo, the sauce was too runny and didn't taste like orange chicken to me :( I was bummed. The lo mein was bland and the fried rice was dark and greasy. Couldn't eat it. My man ordered the sweet and sour chicken lunch combo and he liked it but we both thought they could use more flavor! Good prices though!	n8KZA9G4FvGqDBWIscpz9Q	4	2016-06-30	0	0
0	ZCfBx6jrfMrviaxy6Zzz0Q	8rgoWA2gu7M7idOtjP-dMw	We have been there several times and love the food!  It's always fresh and hot and the service is great!  It's also very nice inside.	n8KZA9G4FvGqDBWIscpz9Q	5	2011-05-26	1	0
0	BFTxzvXftqqBFgfry1kBgw	E50O_5r9rFDe9GWt5zIDxQ	Not the worst or something to go home ranting about (the best) I like their food, but I'm still looking for the home run in Chinese cuisine around my pad. We ordered the sweet and sour pork, and orange chicken with brown rice (a nice option). The portions were more than enough for two and I tore it up the next day at work. No one was in there when I came in, hopefully this place picks up because I hate seeing the small guys loose it in this big dog world. :)	n8KZA9G4FvGqDBWIscpz9Q	3	2011-06-22	0	1
0	4R1-h7Q5gFQwhOO6IzKLsQ	AT00wa0evHItCLPbrF7FLA	Have gone to this restaurant for years. I like the fact that they have Boba teas available.	n8KZA9G4FvGqDBWIscpz9Q	4	2016-12-25	0	0
0	KGltySxqHbSrLgRACxB0fA	UjNwW4TYmznqbgbjD4NkqA	We have been going to this establishment for quite some time and have been satisfied with the food. The portion are not the largest we have seems but the food is good. The place is not always busy so it is nice when you want to be able to have a conversation. I would recommend this restaurant if you are sick of the big chain restaurants. Shop local my friends and support the mom and pop places!	n8KZA9G4FvGqDBWIscpz9Q	3	2017-01-08	0	0
0	VsMGhCqvUbRhpQ4AtETpIQ	sa5gFegIeuulE868bl3_uQ	Great service. Very polite. Clean restaurant. Great tasting food. Reasonably priced. Great variety.	n8KZA9G4FvGqDBWIscpz9Q	5	2015-06-28	0	0
0	A8RtwFMc_EJCOfbmFOhdbg	pL7y9uDFGwTUEiTXEG3oUw	I love this place, as far as Chinese to go choices, or when I am in the neighborhood this is my spot. I love how amazing usually taste. I usually get the sesame chicken. It is so crispy, and the sauce is amazing. And when they have it, I'll get the duck. As far as duck goes this place a pretty good job preparing it. Duck is usually very greasy, but they do a pretty good job, not the best I have ever had but close to. The egg drop soup is the best I have ever had though. The only problem I have had is the service, could use some work. Waited like 15 minutes to get the check, had to make it known to the waitress.	n8KZA9G4FvGqDBWIscpz9Q	4	2016-11-27	0	0
0	zQSKTGyNCFX6pRcn1uUzKA	ts4QBHDFhdEQrbYj46iYvw	This place deserves every star. Excellent service and even better food. Other Chinese food places in the area are fine but usually disappoint, somehow messing up a seemingly easy order. I find my self looking forward to the next time I stop by and see the extremely friendly AJKs staff again. My new favorite Chinese restaurant! Would highly recommend for family and close friends.	n8KZA9G4FvGqDBWIscpz9Q	5	2016-05-16	0	0
0	JolNtdaaXdLmzYNORPBV_Q	REPjJuVwW3Z3wkbwv5sRYg	Amazing! Clean, quiet, and the best Chinese food in town.  I'm always so surprised they don't have more customers.  I think it's because the exterior looks so small and non-descript from the outside.  Once you walk into their dining area the ambiance is impressive.  If you haven't tried it, you should.  The West Valley's best kept secret.	n8KZA9G4FvGqDBWIscpz9Q	5	2014-08-06	1	0
0	jhkiEuYcelIO_8BJLCrTDw	MOGzvZR-dtTN_JlxtsxwOw	This is the worst Chinese food I've ever had. We got the dinner for 3 but everything we had was lacking flavor and they were the chefs selections.	n8KZA9G4FvGqDBWIscpz9Q	1	2017-07-22	0	0
0	iLfouddFsDHjOsU5oYTjVg	kpkjgGO8QuZK5mBDcdfnOA	"""I have eaten at many Chinese restaurants, and this one was not impressive. They were cold but business friendly.  I asked about an ingredient and they would not add it for an extra cost.  Crab Rangoon is called a """"cheese puff"""" and were ok.  Most of the food lacked seasoning and I felt they were skimpy on ingredients.  Finally, when ever I have ordered a meal with fried rice, it at least had vegetables. So I was disappointed to open my meal and find plain fried rice.  I didn't really feel that there was much heart in the cooking. I will not be revisiting this place. Too bad because its nice inside and clean."""	n8KZA9G4FvGqDBWIscpz9Q	2	2013-08-25	1	0
1	HONxKyEIJInF-yXmRH-hYw	Ey3K53Kq03eXbI5s78tvAw	"""I was starving late one night. First problem, never make food choices when you're hungry - plan ahead. So I'm searching for anything that is open and I try this place out. Quick and easy - never again. First mapquest sends me in the wrong direction, then when I call for help the server tells me it's across from Lowe's? It would be clearer to say it's across from Walmart! I ordered Cheese Puffs (I should have known to change my order when I asked if the cheese puffs were wontons or rangoon and the lady on the phone said """"no cheese puffs""""). I half accepted some deep fried Chetto. But this was actually the only enjoyable part of the meal. Honey Sesame Shrimp was over cooked with little taste. It was suppose to come with shrimp fried rice but instead I was given tasteless brown rice and a vegetable spring roll that I never tried because the rest of the meal was so disappointing. This is in no way authentic and I bases on my experience it was barely good on a Sunday night. But maybe that's because I forgot to pray over it since I was so hungry. Only Pro: it helped me stay on my diet."""	n8KZA9G4FvGqDBWIscpz9Q	2	2011-03-21	3	0
0	1ghFOCMBpo2bGaWu_c1tcg	5ReBTtjrGGSJeFQjDBjrEw	Was not impressed.We ordered take out and got their family meal ... something like 3 dishes with rice, noodles and egg rolls for around $35.  Great deal and a LOT of food but it did not taste good.  They put way too much corn starch to thicken the sauce (which is normal but the over did it) and the broccoli was waaaay too soggy.  Our egg rolls were over cooked or the oil wasn't clean b'c they were way too dark and had like burnt spots.Mapo tofu wasn't bad.  I asked for non-spicy and they cooked it as requested.  Broccoli beef was terrible - the broccoli was way too soft (and I actually don't mind soft broccoli but seriously, this went overboard) and like I said, too much cornstarch.  I thought the sweet and sour pork wasn't bad but apparently the hubby didn't like it.  Go figure 'cuz I'm the Asian one inthe relationship!Places like these, I definitely think you need to try for yourself b'c our tastebuds are so different but coming from somebody who knows Chinese food, I wasn't impressed the least bit ... except for the quantity ... very generous portion!	n8KZA9G4FvGqDBWIscpz9Q	2	2012-06-24	1	0
0	mPD_RPcZhTnrZ25iqzsV0g	RhYYrrlPBCO5XRuyET1g_A	Brought my daughters here for the first time! It was very delicious and I'm addicted to the chicken egg rolls!	n8KZA9G4FvGqDBWIscpz9Q	5	2017-03-19	0	0
1	icMCEESVs2TU_NkIZM142w	AgCbT6-GxthR6V6jlw1ALA	"""""""This place is amazing.  As far as I'm concerned, it's the best in the West Valley.""""  Really?  The best?  I admit that, when it comes to Chinese food, there isn't much in the West Valley.  Then again, unless we're talking Mexican, there isn't much in the West Valley ... period.  It's been that way since I came out here in 1993; it'll probably be that way after I die of food poisoning from one of these stellar places (and after one of the restaurant owners I've reviewed reads one of my contributions, the """"food poisoning"""" may not be so accidental or coincidental).First, I really like the nearly all-wood decor of the place.  I know the """"fashion"""" for those who aren't old and obsolete dinosaurs is plastic and glass.  Whatever.  I like wood.  It gives a warm and cozy feeling and this place has it  (the ceiling with twinkling stars ... ehhh ... it's okay).We had the family dinner for two.  The price ($23.95 + tax without drinks) is reasonable.  The Hot n Sour soup was tasty:  filled with peanut oil just like the Hot n Sour Soup I'm used to from back East.  A little light on the meat and a bit too sweet for my tastes, but acceptable.  The egg rolls had nearly no meat and were very crisp.  Frankly, I LIKE all-vegetable and crispy egg rolls and the tighter the cabbage is packed in, the better.  Cheese puff ... okay.  Wasn't supposed to be a """"crab puff"""", so they're not trying to deceive and it was tasty.Now the main meal.  This is where the place gets less """"amazing"""".  I had the Szechuan Chicken and am wondering if maybe they brought the wrong dish?  I've never had a version of this dish, where the chicken was crispy coated and the sauce was sweet.  My other half had the Kung Pao Chicken and it was, sadly, standard for second-rate Chinese restaurants:  small cubes of celery, bamboo, zucchini ... and smaller cuts of, I think, chicken.  Neither tasted bad; neither overwhelmed.Service was fast ... one might say, """"too fast"""":  in a take-out situation, you WANT them falling over each other.  At a sit down meal, you really don't want them bringing courses before you're done with the previous one.  As I said to my fellow diner, """"The only thing missing is them standing in a corner, watching expectingly and waiting to swoop down on us as we took our last bite.""""So, in conclusion, while I agree that the pickings in Avondale/Goodyear are slim, this is no excuse to tolerate something one step above the food court in Target.  If you really think this place is something to give 4 or 5 stars to, then I beg you to either get in your car and drive the 20 miles into Phoenix to find something more palatable or, if you don't have a car, drop me a line and we'll go out to dinner one day.  I'll consider it a civic duty and a generous gift to your taste buds."""	n8KZA9G4FvGqDBWIscpz9Q	3	2014-01-12	1	0
0	Z7bVH9Ewh2abFOJiA1A73Q	srcVsbU6U4rFPkIXMELjXw	This place is great.  Not only is the food delicious but the service is everything that you could hope for! I love this restaurant and would recommend it to EVERYONE	n8KZA9G4FvGqDBWIscpz9Q	5	2014-09-04	2	0
0	rdfcvwwW-tjlIYGh6f_14g	iLil29AoiYn7VV50szIoIg	OMG amazing! Love this place, always fresh food and the best spring rolls I've ever had in my life lol	n8KZA9G4FvGqDBWIscpz9Q	5	2014-06-12	1	1
0	PX0FG39BBQZW-pLTYHGcpA	FjWrTRtfmCRmMbqPGv_FNw	Good food, nice dining room, a little hard to find cause it's in a strip mall, but it next to the dollar store. Spring rolls have hint of cinnamon in them, not a fan of those, great Lo Mein though.	n8KZA9G4FvGqDBWIscpz9Q	4	2015-01-19	0	0
0	hCR073-4mv_OjsV309mvhA	w21OkS9KqFNTE-S_n48PVg	I've been to AJK a number of times and it is always good. I've had the ma-po tofu, garlic chicken, and pad thai. I enjoyed the ma-po the most out of those three dishes - it had a thick and flavorful sauce that had me wanting more.The ingredients have always seem pretty fresh. The service was good. The interior of the place is done very nicely, they definitely put a lot of effort into the atmosphere of the place. I am used to many Chinese places being completely bare bones in terms of interior, so this was a pleasant surprise.Also! on a side note, I was so happy to find a local place that has good boba / pearl tea drinks. They only have milk tea and Thai tea, but both are really good.	n8KZA9G4FvGqDBWIscpz9Q	5	2011-04-02	1	0
0	PM7YNNnX2kLlY9i_QRGtCQ	5cZd1CgRyY9voC9GdP573g	Awesome service and the food was fantastic!Was greeted immediately and even asked if we needed an outlet to charge my phone.	n8KZA9G4FvGqDBWIscpz9Q	5	2016-06-27	0	0
0	fQVeATRtU06PpqyPtvMIwA	HSQ9S4WypKfg1qdeu7XuhA	We have visited AJK several times now and are very impressed.  Fresh produce / food, good menu selection, reasonable pricing, nice atmosphere, friendly staff.  My wife has tried several items and has really enjoyed them all, I really like the General Tso pork (yes pork, I had only seen chicken before).Be sure to look up when dining for your dinner under the stars!Keep up the good work down there at AJK!	n8KZA9G4FvGqDBWIscpz9Q	4	2010-06-25	2	0
0	vho30rrzLIVLza4qWy2Z1w	MlS4KkOWf-XcINMSgomEYg	I really enjoyed this Chinese restaurant in Avondale. We had a lot of different items on the menu, and all were delicious. One great stand out at AJK is the amount of food you get for your money, Large dinner plates for a very reasonable price. Overall I would go to AJK again when wanting great affordable Chinese in this area of Arizona. Also be sure to check out the ceiling inside AJK, its like staring at a night sky filled with blinking stars... pretty unique.	n8KZA9G4FvGqDBWIscpz9Q	4	2016-06-24	0	0
1	iDlkZO2iILS8Jwfdy7DP9A	RcbCWsLxCAhqkTXn0W5EwQ	We were there on a Saturday late afternoon.  Including us, there were only 6 customers.  The service was pretty quick (3 different servers), they all helped out each other.  Ok, here is the food comments:  Thai Satay Chicken Skewers - they were dry, tough, and not grilled (I think it was fried).  The peanut sauce that they were covered in was not peanutty enough.  BBQ Pork Slices - the flavor was good and a little greasy, but the slices were inconsistent.  You get super thin slices and they normal slices.Beef Egg Foo Young - The beef and gravy was ok but the veggie egg platters a little on the burnt side.  We overhead the couple on the other side of us complain about their food.  So, I am not sure if it was an off day or this was their normal quality of food.  I would good back to Ono Hawaiian (fast food) which is cross the parking lot next time I feel Asian.	n8KZA9G4FvGqDBWIscpz9Q	2	2011-02-15	4	1
0	FjUo_-t0pRXlXn7Hq1rtdg	ElLaDfPiV27R3ToaPzS-6g	I love this place!  Great quality food, great service, large portions and fare prices.  In the Fry's parking lot.  Try the bbq pork egg foo young, mongolian beef and get the lo mein instead of rice.  Good stuff.	n8KZA9G4FvGqDBWIscpz9Q	4	2012-08-03	1	1
1	OcYz712wpDC3_w3xvd15ww	xLqiskb9swwPzihFBqnDfA	This restaurant does not exist at the stated location.  I used GPS Navigation and everything, but there is nothing there but old houses.	n8KZA9G4FvGqDBWIscpz9Q	1	2014-07-05	2	0
0	iDi2ApgXyoUBR4nPD3kacQ	VyHSYrlKqNiMkgSb7LS1kw	I'd have to say that I am definitely a fan of this place. Very small and kind of out of the way in the strip mall, but great nonetheless! We got takeout here all the time after work. The food was always good every time, and they were always very friendly! We would generally just split an entree because they are so big, but they would still give us at least 2 fortune cookies and enough supplies for 2 people. (Many places we've ordered takeout from only give you one fortune cookie for one entree... not really a big deal since we don't even eat them, but I thought it was a nice touch here at AJK. It's the thought that counts! They are very thoughtful! :)We recently decided to dine in for the first time, and we were just as satisfied as before. The food was the same quality as take out of course, but the service was phenomenal. It wasn't very busy at all, and everyone was extremely polite. We had Plum Wine and Oolong Tea, but quickly realized we needed some cold water with the hotness of our food! Both spicy and temperature... It was all very good though! Our favorite thing to get there is the cream cheese rangoons, and they are the best we've ever had! So delicious! I could eat tons of them for my entire meal, but I don't ;)Some of the dishes we've ordered weren't so great here, but that's just personal preference. What we do like is excellently prepared, and we've never really been disappointed. The dinner for two thing we had when we dined in was a mistake... it was more like dinner for 3 or 4!!! Or maybe we're just not American enough. One entree and 1 or 2 appetizers would be enough... the dinner for 2 came with spring rolls, cream cheese rangoons, soup, a huge plate of rice, and 2 entrees. We had tons of leftovers, which was okay with us I guess! You definitely get your money's worth here though.Oh, and the place is small, but very nice inside. Nice atmosphere... nothing spectacular, but it's comfortable and quiet. They also had 2 flat screen TVs that I saw, but I didn't really pay attention to what was on. Sports? idk.	n8KZA9G4FvGqDBWIscpz9Q	5	2012-04-26	0	0
0	uJT01BAny0PdyD7gAejEwQ	7jZe7LA8nIL6Fu9tvrJmLQ	Food was nice and hot. Loved the crab puffs. Mongolian beef was a bit on the sweet side. Customer service was awesome!!!	n8KZA9G4FvGqDBWIscpz9Q	4	2012-11-26	0	0
0	fQEhKtIlA_XX7aOnDakBcw	3UBHT-cEfTCAsQ7sLyw0dA	Very friendly place to grab some good Asian food. The staff is friendly and fast price great and they have really good hit and sour soup.	n8KZA9G4FvGqDBWIscpz9Q	4	2015-09-06	0	0
0	0hD_cQUdJnPBj22AeqqMLA	uGpNKU63KiM_R6dkTPZr-w	Food is amazingly delicious!! Food is made really fast!! Place is very nice on the inside and staff very attentive. Everyone who goes to Panda should come give this place a try, you will love it. This place has high ratings for a reason!! Would recommend this place to everyone	n8KZA9G4FvGqDBWIscpz9Q	5	2015-11-19	0	0
0	FdU5etl4VN0ODh3GsbftFA	WvqJyCc_MF6w-bFOhWWDmg	Finally! A wonderful place to get great Chinese food! The service is excellent and the food is exceptional. I ordered the Cashew Chicken and my husband ordered the Orange Chicken and both plates were super tasty and generous. I can never finish mine and I take the rest home for the next day and it's wonderful, even then. The employees are always willing to adapt a recipe to your needs and serve it with a smile. I really love this place and try to go as often as I can.	n8KZA9G4FvGqDBWIscpz9Q	5	2017-04-22	0	0
0	w0MDUqVN3q8jdiSaCV19NQ	hWJZd6QUYbzIF8TOw5w_SQ	Great SERVICE!!! Food was delicious but came out very hot! Restaurant is very clean and well maintained.	n8KZA9G4FvGqDBWIscpz9Q	5	2016-09-03	0	0
0	NfiOXjoWnGOLVAzBHmyl1Q	E3Q58ry4QWo-toL8FQoOwg	We enjoy coming here. Nice variety and reasonably priced. Food tastes good and service is prompt.	n8KZA9G4FvGqDBWIscpz9Q	5	2015-05-15	1	1
0	13d4AYBAg7jUbATzzuiyfw	8U4w1O9OyY6E-5Vfngl43A	I absolutely love their lo mein and beef and broccoli! The vegetables are always so tender and full of flavor. This has become a regular place to eat for my family and we are never disappointed. I fell in love with their milk tea boba!! I even took one to go. The staff is always nice and friendly!! The only time i wasn't impressed was when we ordered the chicken wings. They were ao bland and flavorless and they just threw jalapeño slices on top. Other than that everything is delicious!!	n8KZA9G4FvGqDBWIscpz9Q	5	2016-07-07	0	0
0	7k6O2BuSfJtek4Sil8jyIA	dsGDguH38kjn1_hlh4E73w	Got takeout from here several times and ate in the restaurant once. This is by far the best Chinese food in the area...Everything I've had is fresh and delicious. I usually go for the chicken and broccoli, and if you get it to go they'll give you enough food for 2 or 3 meals. I am still on a quest to find the perfect eggroll though...you know the big fluffy golden brown ones with pork and shrimp in them (I'm from NJ and that's what they're like there) and still no luck. But this place is a breath of fresh air considering the best Chinese food we had around here was Panda Express...and Chinese food shouldn't come from a fast food restaurant.	n8KZA9G4FvGqDBWIscpz9Q	4	2011-05-17	1	0
0	Wcy1zrU3BSucvzg8cyeG6g	qbzSxldm-6d88Mvv_MnzCQ	We've tried their food at least half a dozen times and without fail it's been the best Asian food we've found in the valley.  Every dish has been great, the portions are HUGE (they give you your order in a cardboard box!) and the lady that works the front is a sweetheart.I honestly can't come up with a single negative based on our experiences so far.  Two snaps up!	n8KZA9G4FvGqDBWIscpz9Q	5	2016-09-16	0	0
1	TsdZthKeoV36fhmunY5tog	lLT0Hq1x00UqeuE_Yh4naw	We have wasted so much money on chinese food in the valley!..grrrr. I read a review on yelp a couple weeks ago and have now eaten here twice!  The food is very good.  Im gluten intolerant and they do not hassle me when I ask for no soy sauce on my food.  They even said I can bring my own.  Im giving them a 4 because they do not offer gluten free breading or gluten free soy sauce for their meals.  The ambiance is elegant and traditional looking..very pretty.  They have bundle dinner specials, that is quite a savings.  You can also substitute the white rice for noodles or brown rice for a small fee.  I like that option because white rice is not the healthiest.  If you have been frustrated looking for good chinese food in the west valley..come on down folks!..You will not be disappointed!!	n8KZA9G4FvGqDBWIscpz9Q	4	2016-11-13	2	2
0	WL1f0dn2UwYxa3c1eQD0YQ	NuIbl3HKaaIdVoXFQN3RhQ	Great restaurant!  Simply stated:1. It's Clean2. Friendly/Great Customer Service3. Reasonably Priced3. Outstanding Food (with large portions). What more can you ask for in a restaurant!	n8KZA9G4FvGqDBWIscpz9Q	5	2017-04-14	0	0
0	eIU0g3aK5zYwY0Mj962J7Q	Ah05RoxMTrnoe8NupvITsQ	This is one of the best Chinese food restaurants I've ever ate at. Everything I've ever tried here was delicious. Food always comes out hot and taste fresh. Best part you can dine in or take out, and did I mention it's always fresh and hottt :). The staff is always friendly and nice as well. This is the best and only chinese food I eat here in arizona since I moved here from Cali. Well atleast on the West side I don't go to the east side very often. I love their egg rolls and the Lo Mein Noodles, those are my favs, however the lunch special are a fabulous hit as well, price good and a enough to have left overs for later, I always order the #6 Garlic Chicken w/all noodles and a extra egg roll, because did I mention the noodles and egg rolls are my favs. So if your ever on the west side of town get off at Dysart and it's on the right side of Fry's. Even if your in a hurry did I mention Their Fasttt, I don't think I mentioned that :)	n8KZA9G4FvGqDBWIscpz9Q	5	2016-03-31	1	0
0	Zbd1t20M9nQjCluoalOOig	pWRyQhHg5CBQFgLOGDdLLQ	First time visitors, and we were pleasantly surprised.  The food is very tasty and reasonably priced.  We were impressed with the many menu selections.  We also like the atmosphere - a comfortable place.  (The 'stars' are cool!)Service was very fast, however, we were there early (about 5pm) and there were not many patrons at that time on a weekday.We will be repeat customers.	n8KZA9G4FvGqDBWIscpz9Q	4	2011-01-21	1	1
0	pbDgDgDNhzvc05O1bvuX1g	CQUNFYhSNOR-t6UN9eNtdg	Very nice place clean service really good prices are affordable food excellent, atmosphere really good	n8KZA9G4FvGqDBWIscpz9Q	4	2015-09-06	0	0
0	IXSTfBSe56Z0RvYg4Cfn2w	EfZfYyx7pN6e_xL1y1tNQA	I like In and out burger.  The prices are reasonable.  the menu is simple. The burger is good. But I do have a problem with the massive lines and the seating. I assume that this is the way In and out burger is but I do not like to wait for a burger then have to scan the room for a dirty table that I have to wipe down myself.	qU4wrOVqDfddr9PP_ssmUA	3	2015-02-23	0	0
0	1KmCv57hyxZdtd_COuTZgA	hN47f6bhfsfrenzgMp89hQ	"""Showed up here at 12:57 AM a few nights ago -- we were driving from Tucson to Los Angeles, and pulled off on a whim, hoping this location had hours to 1:30 or 2 AM.  The place looked open, but empty -- we pulled into the drive through, asked if they were still open, and received a very enthusiastic """"For three more minutes!""""  I felt bad about it, but the cashier was nice, and the fellow who handed us our burgers jokingly said that they were made with love.  It seems odd to say it, but he sounded genuinely sincere.  Ordered two cheeseburgers with extra everything, a double-double, and two fries.  Fries were piping hot / crispy, single burgers were heavily laden with at least 2.5 times the normal veggies -- unusually large for 'extra everything.'  I wouldn't normally leave a review for an In N Out, but everyone we spoke to was very nice, and they served us so close to closing.  Thank you!"""	qU4wrOVqDfddr9PP_ssmUA	5	2015-02-11	2	0
0	q9na5vXKRKJDjwWa-oR_bQ	HHDTZDe054Lrp43TZqgocQ	It had been a while since I had been to an In N Out, and I figured I would give it another chance.  I've lived in California twice, and everyone there is obsessed with the place.  I can remember my first time visiting and thinking, meh, it's just ok.  So, I walked in to the Dysart location and stood in line for fifteen minutes and then waited ten more minutes for my food.  My opinion: meh.  Their fries are good, but their burger is nothing special.  Five Guys and Whataburger beat it hands down, every day of the week.  So next time I was hungry, that's exactly what I did....go across I10 and get something that I enjoy.	qU4wrOVqDfddr9PP_ssmUA	3	2013-06-03	1	1
0	wP4P1y7JoL98QD1D8Thx3g	IGCjBz13Wegjt-U50IFWzA	Best place to get a protein burger and vanilla shake. The staff is always friendly but today our cashier Madison went above and beyond when my son was being cranky while I was trying  to order. She gave him stickers and a hat. Thanks for helping to calm him down.	qU4wrOVqDfddr9PP_ssmUA	5	2015-08-05	0	0
0	VEO73s8YFuK9u4WO07mhfA	8mg7mjlhvQTCeBwiees9pQ	I've been to this place several times and the service is always friendly and fast. Orders were always correct. Prices are very reasonable. Only con is the limited menu, but hey, that's how they work so fast.	qU4wrOVqDfddr9PP_ssmUA	4	2010-07-09	0	0
0	4Fdv6CL8Atb8NypjT-ki_g	-SvyrrLBFsEGOGqWJcpRiQ	Fries sucked but that's okay cus in and out has the best burgers. Literally better than any other burger I've ever had. Service is great like chick filas too.	qU4wrOVqDfddr9PP_ssmUA	5	2017-01-10	0	0
0	0DanBSoiQaytSeetNjw3fw	bDen-skyfIgGbh08FvOilQ	"""No matter where you go in the World if you are wearing an in and out shirt or hat some big guy usually yells out """"In and Out Man I love that place"""" I think that says it all."""	qU4wrOVqDfddr9PP_ssmUA	5	2008-08-14	2	2
0	-cbmUZ_44245aoh5yo4ZOQ	1BVm6M5QecozwPnls4FntQ	Best low-carb burger in town.... Double Double with cheese protein style (wrapped in lettuce).	qU4wrOVqDfddr9PP_ssmUA	4	2017-02-26	0	0
0	dqWVETGq5f_e0K85B_vvnw	NZ5EMhGn6qxtF6-4j4yygg	Absolutely one of the best fast food restaurants ever!!! Never had a bad meal here and always friendly staff. Be sure to look of the secret codes to order as they will make much more than what is on there general menu. Recommend the Double-Double with animal style fries and a drink. I hope one day they put one in Seattle, WA.	qU4wrOVqDfddr9PP_ssmUA	5	2012-06-24	1	0
0	l4F-yBr-p6yrhwFbj0e3jA	nfXol7teVHZXzmyfsAiPog	I love their burgers! It's my favorite place to go after a long day of work. The spread is amazing over the fries because sometimes they can be plain. The burgers are nice and juicy. The meals are cheaper the most fast food places and you get more for your money. I have been satisfied with my service they took my order quickly and kept the line moving.	qU4wrOVqDfddr9PP_ssmUA	4	2015-01-15	0	0
0	IT3FipBqYb_ajgg7gyNbTw	C1Mgl3e6UWC9P94qAxcd6g	yes 2 stars. Fries were cold and hard, and burger seemed EHH.  I dont have these where I live so I was excited to get one. They did give my dog a patty which I thought was cool. BUT the fries killed it for me and the burger just seemed off.	qU4wrOVqDfddr9PP_ssmUA	2	2014-03-18	0	0
0	t1iQ7_HCRUGBx0wokIy1Jw	y3epP9SRLhtotxcZx8VPcg	We stopped here on our way out of town for a trip.  They were busy but we were helped fairly quickly.  We got our food and were able to get a seat no problem.  The food was great as always.  The staff was very friendly and they had people walking around checking on tables and clearing trays.  We will definitely be back when we are in the area.	qU4wrOVqDfddr9PP_ssmUA	4	2015-04-20	0	0
0	T-VJjrnit_OCK1x4lyTpwQ	MEK_1JjaYSWllefHqexMqA	This location is always busy, but it is worth the wait.The burgers are amazing (we all already know this), and the staff are always friendly, welcoming and work very hard.They also are able to manage a long line in the drive thru very efficiently, you'll be surprised how quickly you can move through.	qU4wrOVqDfddr9PP_ssmUA	5	2015-03-02	1	0
0	vwi68eg4bmJHMSYq3jP2OQ	_EoT2J-LOzoLXAIVPRXQHw	It seems every time I head west for either golf or coming back from LA, I like to stop off and grab a number 1. The burger always has fresh produce and the fries are one of the best.	qU4wrOVqDfddr9PP_ssmUA	4	2012-08-25	1	0
0	_TXxy-qAH1Ub7xrKvSoHnQ	PZ4iso_Zz-UKdQ_MsCNYDw	Check your order before you dive away or you'll get a bag of fries and a bag of fries.  No burgers. Serious?!	qU4wrOVqDfddr9PP_ssmUA	1	2017-06-09	0	0
0	D2FAuJZglEOqB-LX3_maJw	b3EvaAONVvrcwZ505HzKjw	First off I love in-n-out for life lol, I've been going ever since I was a kid, however it was the California location, which for some reason always has that authentic taste but ever since moving out here, I've gone to this one every time because it tastes just as good!! But every time I go they always seem to forget something on my order..	qU4wrOVqDfddr9PP_ssmUA	3	2016-11-06	0	0
0	71NKxtBbj6blYvLg7-t4NA	qqLMI6NqxLG0jKdFauXw7g	A #1 Double Double w/ Animal Style fries... Simply the Best!!	qU4wrOVqDfddr9PP_ssmUA	5	2011-07-13	1	0
0	5MKqkzDbludCpSqBlZU3Kg	A_kq3i6WjUrEc2NI8yKL5A	If In-N-Out is available to us, we're goin' to it! This location treated us as well as previous ones we have been to! We headed straight there after getting settled at the hotel. Manged to score a table outside in the shade and enjoyed our burgers and Animal Fries in peace!	qU4wrOVqDfddr9PP_ssmUA	4	2016-05-22	1	0
0	XIsfJF9AeQ3LukP3QxmSIw	zUQXOUqJzM5gJqM9hRZ1_w	I've only gone through the drive through BUT they never mess it up! Always yummy!Of course it can get busy because 1. it's in n out & 2. it's right off of the 10!	qU4wrOVqDfddr9PP_ssmUA	5	2016-07-24	0	0
0	6MscFm6i5RL_HdXZdZvvcA	ZJvu73OrGg_i9tJXKoOoGw	Black shoe leather. Worst burger ever.Don't use the drive up as they will dump their rejects on you.	qU4wrOVqDfddr9PP_ssmUA	1	2017-07-07	0	0
